isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,69.29,USD,2022-07-02,4.1,Sampling,Distributing,0.61,London Stock Exchange,XLON,QU0700,GBP,2024-02-02,GB,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,69.29,USD,2022-07-02,4.1,Sampling,Distributing,0.61,Deutsche Börse Xetra,XETR,QU0701,EUR,2024-04-12,DE,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,69.29,USD,2022-07-02,4.1,Sampling,Distributing,0.61,SIX Swiss Exchange,XSWX,QU0704,CHF,2024-10-04,CH,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3718.69,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Bolsa de Madrid,XMAD,VE0716,EUR,2011-02-13,ES,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3718.69,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Borsa Italiana,XMIL,VE0713,EUR,2010-11-22,IT,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3718.69,USD,2010-04-27,16.3,Sampling,Distributing,0.37,SIX Swiss Exchange,XSWX,VE0714,CHF,2011-05-17,CH,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,3932.6,EUR,2015-06-24,11.1,Physical,Accumulating,0.21,Euronext Paris,XPAR,AT0722,EUR,2017-06-19,FR,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,3932.6,EUR,2015-06-24,11.1,Physical,Accumulating,0.21,Euronext Amsterdam,XAMS,AT0725,EUR,2017-03-13,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,3932.6,EUR,2015-06-24,11.1,Physical,Accumulating,0.21,SIX Swiss Exchange,XSWX,AT0724,USD,2017-08-07,CH,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000739,Northstar Corporate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,LU,USD,1148.5,USD,2011-03-27,15.4,Physical,Distributing,0.25,Borsa Italiana,XMIL,NO0733,EUR,2011-11-28,IT,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000739,Northstar Corporate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,LU,USD,1148.5,USD,2011-03-27,15.4,Physical,Distributing,0.25,SIX Swiss Exchange,XSWX,NO0734,CHF,2011-06-19,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,98.9,EUR,2021-02-03,5.5,Physical,Distributing,0.67,Deutsche Börse Xetra,XETR,HE0741,EUR,2022-10-17,DE,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,98.9,EUR,2021-02-03,5.5,Physical,Distributing,0.67,Euronext Amsterdam,XAMS,HE0745,EUR,2023-05-05,NL,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,98.9,EUR,2021-02-03,5.5,Physical,Distributing,0.67,Euronext Paris,XPAR,HE0742,EUR,2021-11-22,FR,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000754,Meridian European Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,European Equity,Core,Europe 600,IE,USD,145.58,USD,2017-12-08,8.7,Physical,Distributing,0.39,Borsa Italiana,XMIL,ME0753,EUR,2018-10-18,IT,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000754,Meridian European Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,European Equity,Core,Europe 600,IE,USD,145.58,USD,2017-12-08,8.7,Physical,Distributing,0.39,Deutsche Börse Xetra,XETR,ME0751,EUR,2020-04-27,DE,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,89.08,EUR,2014-07-04,12.1,Sampling,Distributing,0.71,London Stock Exchange,XLON,AP0760,USD,2016-06-19,GB,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,89.08,EUR,2014-07-04,12.1,Sampling,Distributing,0.71,Deutsche Börse Xetra,XETR,AP0761,EUR,2015-08-01,DE,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,2948.79,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,SIX Swiss Exchange,XSWX,CE0774,USD,2011-05-13,CH,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,2948.79,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,Euronext Paris,XPAR,CE0772,EUR,2009-06-14,FR,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,7545.03,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Euronext Paris,XPAR,QU0782,EUR,2023-12-21,FR,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,7545.03,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Borsa Italiana,XMIL,QU0783,EUR,2025-08-16,IT,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,7545.03,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Deutsche Börse Xetra,XETR,QU0781,EUR,2025-11-24,DE,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,1968.26,CHF,2007-12-05,18.7,Physical,Distributing,0.48,Deutsche Börse Xetra,XETR,VE0791,EUR,2010-04-16,DE,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,1968.26,CHF,2007-12-05,18.7,Physical,Distributing,0.48,Borsa Italiana,XMIL,VE0793,EUR,2009-11-04,IT,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,1968.26,CHF,2007-12-05,18.7,Physical,Distributing,0.48,SIX Swiss Exchange,XSWX,VE0794,USD,2008-03-08,CH,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3107.04,CHF,2019-03-28,7.4,Physical,Distributing,0.54,Euronext Amsterdam,XAMS,AT0805,EUR,2021-09-11,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000812,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,8265.64,USD,2025-05-10,1.3,Physical,Accumulating,0.27,SIX Swiss Exchange,XSWX,NO0814,CHF,2027-10-15,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4708.99,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Euronext Amsterdam,XAMS,HE0825,EUR,2014-07-06,NL,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4708.99,EUR,2014-02-28,12.5,Physical,Distributing,0.68,London Stock Exchange,XLON,HE0820,USD,2015-01-20,GB,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4708.99,EUR,2014-02-28,12.5,Physical,Distributing,0.68,SIX Swiss Exchange,XSWX,HE0824,CHF,2015-05-18,CH,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,527.76,USD,2020-10-25,5.8,Sampling,Distributing,0.15,SIX Swiss Exchange,XSWX,ME0834,USD,2021-12-04,CH,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,527.76,USD,2020-10-25,5.8,Sampling,Distributing,0.15,Borsa Italiana,XMIL,ME0833,EUR,2022-01-05,IT,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,527.76,USD,2020-10-25,5.8,Sampling,Distributing,0.15,Deutsche Börse Xetra,XETR,ME0831,EUR,2022-03-14,DE,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2255.75,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Euronext Paris,XPAR,AP0842,EUR,2008-02-07,FR,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,165.04,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,Borsa Italiana,XMIL,CE0853,EUR,2015-12-30,IT,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,165.04,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,Euronext Paris,XPAR,CE0852,EUR,2015-05-01,FR,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,165.04,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,London Stock Exchange,XLON,CE0850,USD,2015-03-17,GB,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,50.87,EUR,2006-05-15,20.2,Physical,Distributing,0.53,Bolsa de Madrid,XMAD,QU0866,EUR,2006-06-05,ES,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,50.87,EUR,2006-05-15,20.2,Physical,Distributing,0.53,Deutsche Börse Xetra,XETR,QU0861,EUR,2006-10-21,DE,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,50.87,EUR,2006-05-15,20.2,Physical,Distributing,0.53,Borsa Italiana,XMIL,QU0863,EUR,2006-06-22,IT,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,50.87,EUR,2006-05-15,20.2,Physical,Distributing,0.53,SIX Swiss Exchange,XSWX,QU0864,USD,2006-07-03,CH,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,310.34,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,London Stock Exchange,XLON,VE0870,USD,2008-11-17,GB,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,310.34,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Deutsche Börse Xetra,XETR,VE0871,EUR,2008-02-26,DE,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,156.07,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Euronext Amsterdam,XAMS,AT0885,EUR,2016-08-17,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,156.07,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Bolsa de Madrid,XMAD,AT0886,EUR,2017-11-03,ES,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,82.83,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,SIX Swiss Exchange,XSWX,NO0894,USD,2015-04-05,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,82.83,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,Euronext Paris,XPAR,NO0892,EUR,2016-11-21,FR,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,33.94,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Euronext Amsterdam,XAMS,HE0905,EUR,2015-09-22,NL,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,33.94,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Bolsa de Madrid,XMAD,HE0906,EUR,2014-07-17,ES,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000911,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,11770.23,EUR,2022-08-30,4.0,Physical,Distributing,0.3,Borsa Italiana,XMIL,ME0913,EUR,2023-07-19,IT,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000911,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,11770.23,EUR,2022-08-30,4.0,Physical,Distributing,0.3,Euronext Amsterdam,XAMS,ME0915,EUR,2024-02-06,NL,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,410.84,USD,2017-10-11,8.8,Physical,Accumulating,0.31,Euronext Amsterdam,XAMS,AP0925,EUR,2018-06-09,NL,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,410.84,USD,2017-10-11,8.8,Physical,Accumulating,0.31,SIX Swiss Exchange,XSWX,AP0924,CHF,2018-10-28,CH,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,410.84,USD,2017-10-11,8.8,Physical,Accumulating,0.31,Borsa Italiana,XMIL,AP0923,EUR,2019-04-28,IT,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,410.84,USD,2017-10-11,8.8,Physical,Accumulating,0.31,Bolsa de Madrid,XMAD,AP0926,EUR,2019-03-13,ES,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000937,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,1150.08,EUR,2024-04-21,2.3,Synthetic,Distributing,0.36,Euronext Amsterdam,XAMS,CE0935,EUR,2026-08-10,NL,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000937,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,1150.08,EUR,2024-04-21,2.3,Synthetic,Distributing,0.36,London Stock Exchange,XLON,CE0930,GBP,2025-07-02,GB,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,333.23,EUR,2024-04-28,2.3,Physical,Distributing,0.25,Bolsa de Madrid,XMAD,QU0946,EUR,2025-02-14,ES,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,333.23,EUR,2024-04-28,2.3,Physical,Distributing,0.25,Borsa Italiana,XMIL,QU0943,EUR,2026-02-12,IT,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,34.91,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Borsa Italiana,XMIL,VE0953,EUR,2014-06-29,IT,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,34.91,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Bolsa de Madrid,XMAD,VE0956,EUR,2015-06-09,ES,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,34.91,USD,2013-10-24,12.8,Physical,Accumulating,0.68,SIX Swiss Exchange,XSWX,VE0954,USD,2015-12-22,CH,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,34.91,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Deutsche Börse Xetra,XETR,VE0951,EUR,2014-10-11,DE,Vela Fund Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,42.36,EUR,2019-01-09,7.6,Physical,Distributing,0.29,Euronext Amsterdam,XAMS,AT0965,EUR,2019-11-28,NL,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,42.36,EUR,2019-01-09,7.6,Physical,Distributing,0.29,SIX Swiss Exchange,XSWX,AT0964,CHF,2020-10-24,CH,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,42.36,EUR,2019-01-09,7.6,Physical,Distributing,0.29,Borsa Italiana,XMIL,AT0963,EUR,2020-03-23,IT,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,42.36,EUR,2019-01-09,7.6,Physical,Distributing,0.29,Euronext Paris,XPAR,AT0962,EUR,2021-01-26,FR,Atlas Data Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,149.26,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,Bolsa de Madrid,XMAD,NO0976,EUR,2016-08-20,ES,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,149.26,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,SIX Swiss Exchange,XSWX,NO0974,USD,2015-12-28,CH,Northstar Public Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2711.86,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,Borsa Italiana,XMIL,HE0983,EUR,2015-11-20,IT,Helix Market Files,2026-08-14,2026-08-14T06:30:00+00:00
IE1000000994,Meridian Balanced Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,26.4,EUR,2016-12-19,9.7,Physical,Distributing,0.12,SIX Swiss Exchange,XSWX,ME0994,USD,2019-03-09,CH,Meridian Data Service,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4537.04,USD,2019-04-12,7.3,Physical,Distributing,0.72,Euronext Paris,XPAR,AP1002,EUR,2020-02-04,FR,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4537.04,USD,2019-04-12,7.3,Physical,Distributing,0.72,Bolsa de Madrid,XMAD,AP1006,EUR,2020-07-10,ES,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4537.04,USD,2019-04-12,7.3,Physical,Distributing,0.72,Borsa Italiana,XMIL,AP1003,EUR,2020-02-05,IT,Aperture Public Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001018,Cedar Short Duration Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,10697.12,EUR,2015-11-13,10.8,Physical,Distributing,0.31,Bolsa de Madrid,XMAD,CE1016,EUR,2017-04-28,ES,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001018,Cedar Short Duration Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,10697.12,EUR,2015-11-13,10.8,Physical,Distributing,0.31,SIX Swiss Exchange,XSWX,CE1014,CHF,2016-04-21,CH,Cedar Fund Data,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,294.18,USD,2009-05-31,17.2,Physical,Accumulating,0.41,SIX Swiss Exchange,XSWX,QU1024,CHF,2009-12-21,CH,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,294.18,USD,2009-05-31,17.2,Physical,Accumulating,0.41,London Stock Exchange,XLON,QU1020,USD,2010-11-11,GB,Quarry Product Feed,2026-08-14,2026-08-14T06:30:00+00:00
