isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3859.94,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Deutsche Börse Xetra,XETR,VE0711,EUR,2012-04-06,DE,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3790.88,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Bolsa de Madrid,XMAD,VE0716,EUR,2012-04-23,ES,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3794.16,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Euronext Amsterdam,XAMS,VE0715,EUR,2012-09-18,NL,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,3973.58,EUR,2015-06-24,11.2,Physical,Accumulating,0.21,Bolsa de Madrid,XMAD,AT0726,EUR,2016-03-07,ES,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000739,Northstar Corporate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,LU,USD,1170.58,USD,2011-03-27,15.4,Physical,Distributing,0.25,London Stock Exchange,XLON,NO0730,USD,2012-01-18,GB,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000739,Northstar Corporate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,LU,USD,1159.25,USD,2011-03-27,15.4,Physical,Distributing,0.25,SIX Swiss Exchange,XSWX,NO0734,CHF,2011-08-01,CH,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,102.41,EUR,2021-02-03,5.5,Physical,Distributing,0.67,SIX Swiss Exchange,XSWX,HE0744,USD,2021-06-21,CH,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,103.27,EUR,2021-02-03,5.5,Physical,Distributing,0.67,Deutsche Börse Xetra,XETR,HE0741,EUR,2021-03-19,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,100.64,EUR,2021-02-03,5.5,Physical,Distributing,0.67,Borsa Italiana,XMIL,HE0743,EUR,2023-05-03,IT,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000754,Meridian European Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,European Equity,Core,Europe 600,IE,USD,151.72,USD,2017-12-08,8.7,Physical,Distributing,0.39,SIX Swiss Exchange,XSWX,ME0754,CHF,2019-04-15,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000754,Meridian European Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,European Equity,Core,Europe 600,IE,USD,147.96,USD,2017-12-08,8.7,Physical,Distributing,0.39,Euronext Amsterdam,XAMS,ME0755,EUR,2019-08-20,NL,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,92.76,EUR,2014-07-04,12.1,Sampling,Distributing,0.71,Bolsa de Madrid,XMAD,AP0766,EUR,2016-09-10,ES,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,2973.59,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,SIX Swiss Exchange,XSWX,CE0774,CHF,2011-04-10,CH,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,3004.67,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,London Stock Exchange,XLON,CE0770,GBP,2009-06-16,GB,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,7647.37,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Deutsche Börse Xetra,XETR,QU0781,EUR,2024-09-21,DE,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,7767.43,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Bolsa de Madrid,XMAD,QU0786,EUR,2024-08-21,ES,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,2010.05,CHF,2007-12-05,18.7,Physical,Distributing,0.48,SIX Swiss Exchange,XSWX,VE0794,CHF,2009-08-15,CH,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,1999.42,CHF,2007-12-05,18.7,Physical,Distributing,0.48,London Stock Exchange,XLON,VE0790,GBP,2008-12-27,GB,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3165.97,CHF,2019-03-28,7.4,Physical,Distributing,0.54,London Stock Exchange,XLON,AT0800,USD,2020-05-13,GB,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3232.5,CHF,2019-03-28,7.4,Physical,Distributing,0.54,SIX Swiss Exchange,XSWX,AT0804,USD,2020-11-01,CH,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3173.3,CHF,2019-03-28,7.4,Physical,Distributing,0.54,Borsa Italiana,XMIL,AT0803,EUR,2020-09-06,IT,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000812,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,8600.95,USD,2025-05-10,1.3,Physical,Accumulating,0.27,Euronext Amsterdam,XAMS,NO0815,EUR,2027-02-28,NL,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4866.99,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Euronext Amsterdam,XAMS,HE0825,EUR,2016-07-20,NL,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4887.2,EUR,2014-02-28,12.5,Physical,Distributing,0.68,London Stock Exchange,XLON,HE0820,GBP,2016-02-20,GB,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4847.71,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Euronext Paris,XPAR,HE0822,EUR,2016-04-28,FR,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4916.69,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Deutsche Börse Xetra,XETR,HE0821,EUR,2014-05-20,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,550.7,USD,2020-10-25,5.8,Sampling,Distributing,0.15,Euronext Amsterdam,XAMS,ME0835,EUR,2021-07-14,NL,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,549.96,USD,2020-10-25,5.8,Sampling,Distributing,0.15,SIX Swiss Exchange,XSWX,ME0834,USD,2021-01-17,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2279.84,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Bolsa de Madrid,XMAD,AP0846,EUR,2008-04-03,ES,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2317.79,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Euronext Paris,XPAR,AP0842,EUR,2009-06-01,FR,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,167.85,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,Borsa Italiana,XMIL,CE0853,EUR,2014-12-07,IT,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,167.57,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,Euronext Amsterdam,XAMS,CE0855,EUR,2014-11-09,NL,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,168.35,EUR,2014-04-18,12.3,Synthetic,Accumulating,0.36,London Stock Exchange,XLON,CE0850,USD,2016-03-25,GB,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,51.58,EUR,2006-05-15,20.3,Physical,Distributing,0.53,Euronext Amsterdam,XAMS,QU0865,EUR,2006-12-15,NL,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,51.99,EUR,2006-05-15,20.3,Physical,Distributing,0.53,SIX Swiss Exchange,XSWX,QU0864,CHF,2008-06-12,CH,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,323.46,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Deutsche Börse Xetra,XETR,VE0871,EUR,2008-01-02,DE,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,320.45,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Euronext Paris,XPAR,VE0872,EUR,2008-04-07,FR,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,319.76,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Euronext Amsterdam,XAMS,VE0875,EUR,2007-11-03,NL,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,163.08,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,London Stock Exchange,XLON,AT0880,GBP,2016-04-22,GB,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,158.88,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,SIX Swiss Exchange,XSWX,AT0884,USD,2015-10-17,CH,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,162.96,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Borsa Italiana,XMIL,AT0883,EUR,2016-01-17,IT,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,159.94,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Euronext Amsterdam,XAMS,AT0885,EUR,2017-02-04,NL,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,85.01,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,Deutsche Börse Xetra,XETR,NO0891,EUR,2015-12-15,DE,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,34.88,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Euronext Paris,XPAR,HE0902,EUR,2014-08-29,FR,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,34.24,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Deutsche Börse Xetra,XETR,HE0901,EUR,2015-08-14,DE,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000911,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,12144.96,EUR,2022-08-30,4.0,Physical,Distributing,0.3,SIX Swiss Exchange,XSWX,ME0914,CHF,2023-08-08,CH,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,426.62,USD,2017-10-11,8.9,Physical,Accumulating,0.31,Borsa Italiana,XMIL,AP0923,EUR,2019-12-07,IT,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,426.59,USD,2017-10-11,8.9,Physical,Accumulating,0.31,Euronext Amsterdam,XAMS,AP0925,EUR,2019-05-21,NL,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,425.51,USD,2017-10-11,8.9,Physical,Accumulating,0.31,London Stock Exchange,XLON,AP0920,GBP,2017-12-10,GB,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000937,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,1193.08,EUR,2024-04-21,2.3,Synthetic,Distributing,0.36,Deutsche Börse Xetra,XETR,CE0931,EUR,2026-10-05,DE,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000937,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,1168.83,EUR,2024-04-21,2.3,Synthetic,Distributing,0.36,SIX Swiss Exchange,XSWX,CE0934,CHF,2024-05-22,CH,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,344.17,EUR,2024-04-28,2.3,Physical,Distributing,0.25,Bolsa de Madrid,XMAD,QU0946,EUR,2024-06-22,ES,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,35.24,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Euronext Paris,XPAR,VE0952,EUR,2014-05-18,FR,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,36.34,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Borsa Italiana,XMIL,VE0953,EUR,2016-02-01,IT,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,36.13,USD,2013-10-24,12.8,Physical,Accumulating,0.68,London Stock Exchange,XLON,VE0950,USD,2014-05-20,GB,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,43.33,EUR,2019-01-09,7.6,Physical,Distributing,0.29,Borsa Italiana,XMIL,AT0963,EUR,2019-06-09,IT,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,44.03,EUR,2019-01-09,7.6,Physical,Distributing,0.29,SIX Swiss Exchange,XSWX,AT0964,USD,2021-05-27,CH,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,151.96,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,SIX Swiss Exchange,XSWX,NO0974,CHF,2016-05-10,CH,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,151.83,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,Euronext Paris,XPAR,NO0972,EUR,2015-09-16,FR,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,154.69,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,Borsa Italiana,XMIL,NO0973,EUR,2015-09-18,IT,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2748.53,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,London Stock Exchange,XLON,HE0980,USD,2016-06-22,GB,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2798.27,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,Euronext Paris,XPAR,HE0982,EUR,2016-06-24,FR,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000994,Meridian Balanced Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,26.72,EUR,2016-12-19,9.7,Physical,Distributing,0.12,Borsa Italiana,XMIL,ME0993,EUR,2017-08-06,IT,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000000994,Meridian Balanced Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,26.95,EUR,2016-12-19,9.7,Physical,Distributing,0.12,Deutsche Börse Xetra,XETR,ME0991,EUR,2018-02-09,DE,Meridian Data Service,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4677.57,USD,2019-04-12,7.4,Physical,Distributing,0.72,Euronext Amsterdam,XAMS,AP1005,EUR,2019-09-18,NL,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4674.9,USD,2019-04-12,7.4,Physical,Distributing,0.72,SIX Swiss Exchange,XSWX,AP1004,USD,2020-07-30,CH,Aperture Public Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001018,Cedar Short Duration Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,11059.54,EUR,2015-11-13,10.8,Physical,Distributing,0.31,Bolsa de Madrid,XMAD,CE1016,EUR,2016-07-29,ES,Cedar Fund Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,305.82,USD,2009-05-31,17.2,Physical,Accumulating,0.41,Euronext Amsterdam,XAMS,QU1025,EUR,2011-09-23,NL,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,301.38,USD,2009-05-31,17.2,Physical,Accumulating,0.41,London Stock Exchange,XLON,QU1020,USD,2009-08-06,GB,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,302.92,USD,2009-05-31,17.2,Physical,Accumulating,0.41,Euronext Paris,XPAR,QU1022,EUR,2009-10-19,FR,Quarry Product Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001034,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,113.56,GBP,2020-05-30,6.2,Synthetic,Accumulating,0.43,Euronext Paris,XPAR,VE1032,EUR,2020-12-29,FR,Vela Fund Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001042,Atlas Global Large Cap Index ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,350.54,USD,2006-07-01,20.1,Sampling,Distributing,0.53,Deutsche Börse Xetra,XETR,AT1041,EUR,2007-05-25,DE,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001042,Atlas Global Large Cap Index ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,355.46,USD,2006-07-01,20.1,Sampling,Distributing,0.53,Euronext Amsterdam,XAMS,AT1045,EUR,2007-11-21,NL,Atlas Data Feed,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001059,Northstar US Equity Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Equity,US Equity,Core,US Large Cap 500,IE,EUR,2882.02,EUR,2025-01-13,1.6,Synthetic,Distributing,0.66,Deutsche Börse Xetra,XETR,NO1051,EUR,2026-12-27,DE,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001059,Northstar US Equity Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Equity,US Equity,Core,US Large Cap 500,IE,EUR,2926.3,EUR,2025-01-13,1.6,Synthetic,Distributing,0.66,Borsa Italiana,XMIL,NO1053,EUR,2027-06-09,IT,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001059,Northstar US Equity Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Equity,US Equity,Core,US Large Cap 500,IE,EUR,2930.61,EUR,2025-01-13,1.6,Synthetic,Distributing,0.66,Euronext Amsterdam,XAMS,NO1055,EUR,2027-01-10,NL,Northstar Public Data,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12004.85,USD,2008-02-04,18.5,Sampling,Accumulating,0.55,Borsa Italiana,XMIL,HE1063,EUR,2009-04-21,IT,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12387.01,USD,2008-02-04,18.5,Sampling,Accumulating,0.55,SIX Swiss Exchange,XSWX,HE1064,USD,2010-07-21,CH,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12074.28,USD,2008-02-04,18.5,Sampling,Accumulating,0.55,Bolsa de Madrid,XMAD,HE1066,EUR,2010-01-12,ES,Helix Market Files,2026-08-21,2026-08-21T06:30:00+00:00
