isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000630,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,21.16,USD,2013-07-09,13.1,Sampling,Accumulating,0.06,Deutsche Börse Xetra,XETR,VE0631,EUR,2015-05-19,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,190.11,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Bolsa de Madrid,XMAD,AT0646,EUR,2024-11-24,ES,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,184.22,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Deutsche Börse Xetra,XETR,AT0641,EUR,2024-12-10,DE,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,182.47,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,London Stock Exchange,XLON,AT0640,USD,2025-02-01,GB,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000648,Atlas US Equity UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,EUR,187.74,EUR,2024-01-06,2.6,Physical,Accumulating,0.59,Euronext Amsterdam,XAMS,AT0645,EUR,2025-04-13,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,8024.44,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,Bolsa de Madrid,XMAD,NO0656,EUR,2020-12-29,ES,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,7941.6,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,Euronext Amsterdam,XAMS,NO0655,EUR,2021-12-30,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000655,Northstar Emerging Markets Index ETF,Northstar Asset Management,Northstar Asset Management,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,EUR,7657.04,EUR,2020-11-04,5.8,Physical,Accumulating,0.47,Deutsche Börse Xetra,XETR,NO0651,EUR,2022-06-02,DE,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,19235.97,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,Bolsa de Madrid,XMAD,HE0666,EUR,2017-12-06,ES,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,18379.35,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,Borsa Italiana,XMIL,HE0663,EUR,2018-10-19,IT,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000663,Helix Broad Commodities Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,18745.37,EUR,2017-05-12,9.3,Physical,Accumulating,0.33,London Stock Exchange,XLON,HE0660,USD,2017-07-07,GB,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15335.16,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,Bolsa de Madrid,XMAD,ME0676,EUR,2012-01-24,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,16321.48,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,SIX Swiss Exchange,XSWX,ME0674,USD,2010-01-26,CH,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15923.7,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,London Stock Exchange,XLON,ME0670,USD,2011-01-16,GB,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000671,Meridian Balanced Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,15365.8,EUR,2009-08-22,17.0,Physical,Accumulating,0.55,Euronext Amsterdam,XAMS,ME0675,EUR,2011-03-21,NL,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000689,Aperture Global Large Cap Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,19.85,USD,2011-03-10,15.5,Physical,Accumulating,0.63,Borsa Italiana,XMIL,AP0683,EUR,2013-01-30,IT,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000689,Aperture Global Large Cap Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,20.72,USD,2011-03-10,15.5,Physical,Accumulating,0.63,SIX Swiss Exchange,XSWX,AP0684,USD,2012-01-11,CH,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000697,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,LU,EUR,1145.12,EUR,2021-11-28,4.7,Sampling,Accumulating,0.19,Euronext Paris,XPAR,CE0692,EUR,2024-04-03,FR,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,70.62,USD,2022-07-02,4.2,Sampling,Distributing,0.61,Borsa Italiana,XMIL,QU0703,EUR,2024-07-21,IT,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,72.67,USD,2022-07-02,4.2,Sampling,Distributing,0.61,London Stock Exchange,XLON,QU0700,GBP,2024-11-20,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,72.66,USD,2022-07-02,4.2,Sampling,Distributing,0.61,Euronext Paris,XPAR,QU0702,EUR,2024-08-22,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000705,Quarry Climate Transition Screened UCITS ETF,Quarry Investments,Quarry Investments,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,70.58,USD,2022-07-02,4.2,Sampling,Distributing,0.61,Euronext Amsterdam,XAMS,QU0705,EUR,2022-08-21,NL,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000713,Vela Defensive Allocation Screened UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,3974.23,USD,2010-04-27,16.3,Sampling,Distributing,0.37,Deutsche Börse Xetra,XETR,VE0711,EUR,2011-01-02,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,4127.41,EUR,2015-06-24,11.2,Physical,Accumulating,0.21,Euronext Amsterdam,XAMS,AT0725,EUR,2016-03-21,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000721,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,4221.89,EUR,2015-06-24,11.2,Physical,Accumulating,0.21,SIX Swiss Exchange,XSWX,AT0724,USD,2016-02-13,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000739,Northstar Corporate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Corporate Bond,Income,Global Corporate Bond,LU,USD,1169.52,USD,2011-03-27,15.4,Physical,Distributing,0.25,Deutsche Börse Xetra,XETR,NO0731,EUR,2013-04-28,DE,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,105.97,EUR,2021-02-03,5.6,Physical,Distributing,0.67,London Stock Exchange,XLON,HE0740,GBP,2022-09-28,GB,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000747,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,101.85,EUR,2021-02-03,5.6,Physical,Distributing,0.67,Euronext Paris,XPAR,HE0742,EUR,2023-07-15,FR,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000754,Meridian European Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,European Equity,Core,Europe 600,IE,USD,150.53,USD,2017-12-08,8.7,Physical,Distributing,0.39,London Stock Exchange,XLON,ME0750,GBP,2019-12-10,GB,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,97.02,EUR,2014-07-04,12.2,Sampling,Distributing,0.71,Euronext Paris,XPAR,AP0762,EUR,2016-06-10,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,95.8,EUR,2014-07-04,12.2,Sampling,Distributing,0.71,Bolsa de Madrid,XMAD,AP0766,EUR,2015-12-06,ES,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000762,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,EUR,91.47,EUR,2014-07-04,12.2,Sampling,Distributing,0.71,SIX Swiss Exchange,XSWX,AP0764,CHF,2015-07-27,CH,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,3002.4,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,Euronext Paris,XPAR,CE0772,EUR,2010-10-30,FR,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,3195.73,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,Borsa Italiana,XMIL,CE0773,EUR,2009-04-06,IT,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000770,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,3031.81,EUR,2009-02-22,17.5,Physical,Accumulating,0.37,SIX Swiss Exchange,XSWX,CE0774,USD,2009-05-10,CH,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000788,Quarry Broad Commodities Index ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,8164.13,EUR,2023-06-08,3.2,Physical,Accumulating,0.37,Euronext Paris,XPAR,QU0782,EUR,2025-07-07,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000796,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,CHF,2118.63,CHF,2007-12-05,18.7,Physical,Distributing,0.48,Borsa Italiana,XMIL,VE0793,EUR,2009-03-30,IT,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3172.45,CHF,2019-03-28,7.4,Physical,Distributing,0.54,SIX Swiss Exchange,XSWX,AT0804,CHF,2020-01-03,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3188.65,CHF,2019-03-28,7.4,Physical,Distributing,0.54,Bolsa de Madrid,XMAD,AT0806,EUR,2021-04-14,ES,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000804,Atlas Global Large Cap Enhanced ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,CHF,3256.9,CHF,2019-03-28,7.4,Physical,Distributing,0.54,Euronext Amsterdam,XAMS,AT0805,EUR,2019-08-26,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000812,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,8875.79,USD,2025-05-10,1.3,Physical,Accumulating,0.27,Euronext Amsterdam,XAMS,NO0815,EUR,2025-07-16,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000812,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,8434.78,USD,2025-05-10,1.3,Physical,Accumulating,0.27,Euronext Paris,XPAR,NO0812,EUR,2027-03-08,FR,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000812,Northstar Euro Government Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,USD,8698.84,USD,2025-05-10,1.3,Physical,Accumulating,0.27,London Stock Exchange,XLON,NO0810,GBP,2026-02-10,GB,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,5047.48,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Euronext Paris,XPAR,HE0822,EUR,2016-05-21,FR,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,5001.18,EUR,2014-02-28,12.5,Physical,Distributing,0.68,Euronext Amsterdam,XAMS,HE0825,EUR,2016-01-18,NL,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000820,Helix Gold UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,4929.3,EUR,2014-02-28,12.5,Physical,Distributing,0.68,SIX Swiss Exchange,XSWX,HE0824,USD,2015-10-12,CH,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,571.19,USD,2020-10-25,5.8,Sampling,Distributing,0.15,Deutsche Börse Xetra,XETR,ME0831,EUR,2021-11-22,DE,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,557.95,USD,2020-10-25,5.8,Sampling,Distributing,0.15,Bolsa de Madrid,XMAD,ME0836,EUR,2022-03-26,ES,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000838,Meridian Defensive Allocation Screened UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,USD,558.59,USD,2020-10-25,5.8,Sampling,Distributing,0.15,SIX Swiss Exchange,XSWX,ME0834,USD,2022-12-23,CH,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2405.22,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,London Stock Exchange,XLON,AP0840,USD,2008-12-10,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2383.21,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Euronext Amsterdam,XAMS,AP0845,EUR,2008-05-21,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2304.86,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Bolsa de Madrid,XMAD,AP0846,EUR,2008-12-03,ES,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000846,Aperture European Equity Enhanced ETF,Aperture Index,Aperture Index,Equity,European Equity,Core,Europe 600,LU,GBP,2420.27,GBP,2007-11-10,18.8,Sampling,Accumulating,0.47,Euronext Paris,XPAR,AP0842,EUR,2008-12-19,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,175.21,EUR,2014-04-18,12.4,Synthetic,Accumulating,0.36,Bolsa de Madrid,XMAD,CE0856,EUR,2016-01-19,ES,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000853,Cedar Emerging Markets Screened UCITS ETF,Cedar Capital,Cedar Capital,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,EUR,168.62,EUR,2014-04-18,12.4,Synthetic,Accumulating,0.36,Borsa Italiana,XMIL,CE0853,EUR,2015-11-07,IT,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000861,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,53.57,EUR,2006-05-15,20.3,Physical,Distributing,0.53,London Stock Exchange,XLON,QU0860,GBP,2008-08-12,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,335.4,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,SIX Swiss Exchange,XSWX,VE0874,CHF,2007-12-31,CH,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,322.02,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Euronext Paris,XPAR,VE0872,EUR,2007-05-07,FR,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000879,Vela Defensive Allocation Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,331.61,EUR,2006-12-19,19.7,Sampling,Distributing,0.34,Deutsche Börse Xetra,XETR,VE0871,EUR,2007-05-15,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,163.21,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Deutsche Börse Xetra,XETR,AT0881,EUR,2017-07-06,DE,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,167.39,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,SIX Swiss Exchange,XSWX,AT0884,USD,2016-11-16,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000887,Atlas US Equity Enhanced ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,USD,162.29,USD,2015-07-06,11.1,Synthetic,Distributing,0.33,Borsa Italiana,XMIL,AT0883,EUR,2017-05-16,IT,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,86.63,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,Euronext Amsterdam,XAMS,NO0895,EUR,2016-11-15,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,88.74,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,Euronext Paris,XPAR,NO0892,EUR,2015-05-24,FR,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000895,Northstar Global Aggregate Bond Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,GBP,86.61,GBP,2014-08-17,12.0,Sampling,Accumulating,0.66,Deutsche Börse Xetra,XETR,NO0891,EUR,2015-06-02,DE,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,35.59,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Euronext Paris,XPAR,HE0902,EUR,2014-11-05,FR,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,35.88,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Deutsche Börse Xetra,XETR,HE0901,EUR,2016-08-15,DE,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000903,Helix Emerging Markets UCITS ETF,Helix Funds,Helix Funds,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,34.9,GBP,2014-03-22,12.4,Synthetic,Distributing,0.32,Euronext Amsterdam,XAMS,HE0905,EUR,2016-03-16,NL,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000911,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,12768.11,EUR,2022-08-30,4.0,Physical,Distributing,0.3,Borsa Italiana,XMIL,ME0913,EUR,2023-05-01,IT,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000911,Meridian Defensive Allocation UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,EUR,12473.47,EUR,2022-08-30,4.0,Physical,Distributing,0.3,Deutsche Börse Xetra,XETR,ME0911,EUR,2022-11-17,DE,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,426.38,USD,2017-10-11,8.9,Physical,Accumulating,0.31,London Stock Exchange,XLON,AP0920,GBP,2020-03-06,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,429.87,USD,2017-10-11,8.9,Physical,Accumulating,0.31,Euronext Amsterdam,XAMS,AP0925,EUR,2019-03-29,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000929,Aperture Climate Transition Enhanced ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,IE,USD,445.01,USD,2017-10-11,8.9,Physical,Accumulating,0.31,Deutsche Börse Xetra,XETR,AP0921,EUR,2019-03-23,DE,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000937,Cedar Euro Government Bond Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,EUR,1174.89,EUR,2024-04-21,2.4,Synthetic,Distributing,0.36,Deutsche Börse Xetra,XETR,CE0931,EUR,2026-01-26,DE,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,342.65,EUR,2024-04-28,2.3,Physical,Distributing,0.25,London Stock Exchange,XLON,QU0940,GBP,2024-11-18,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,360.07,EUR,2024-04-28,2.3,Physical,Distributing,0.25,SIX Swiss Exchange,XSWX,QU0944,CHF,2025-08-09,CH,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000945,Quarry Broad Commodities UCITS ETF,Quarry Investments,Quarry Investments,Commodity,Broad Commodities,Broad,Diversified Commodity,IE,EUR,343.36,EUR,2024-04-28,2.3,Physical,Distributing,0.25,Bolsa de Madrid,XMAD,QU0946,EUR,2025-07-31,ES,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,37.2,USD,2013-10-24,12.8,Physical,Accumulating,0.68,London Stock Exchange,XLON,VE0950,GBP,2014-05-14,GB,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000952,Vela Technology Enhanced ETF,Vela Asset Management,Vela Asset Management,Equity,Technology,Thematic,Global Technology Leaders,LU,USD,36.12,USD,2013-10-24,12.8,Physical,Accumulating,0.68,Euronext Amsterdam,XAMS,VE0955,EUR,2013-11-06,NL,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
